"","age","sex","sex_age_cat","age_cat","age_cat_2","pyld_rate","population_number","deaths_rate_adaod","mx","deaths_rate_brsc","deaths_rate_carc","deaths_rate_copd","deaths_rate_cram","deaths_rate_cyri","deaths_rate_dmt2","deaths_rate_dprd","deaths_rate_hanc","deaths_rate_hyhd","deaths_rate_ishd","deaths_rate_lvrc","deaths_rate_lwri","deaths_rate_mltm","deaths_rate_mtri","deaths_rate_mvri","deaths_rate_nvhd","deaths_rate_otri","deaths_rate_pdri","deaths_rate_pr'd","deaths_rate_rdin","deaths_rate_rhhd","deaths_rate_stmc","deaths_rate_strk","deaths_rate_tbalc","deaths_rate_utrc","ylds_rate_adaod","ylds_rate_allc","ylds_rate_brsc","ylds_rate_carc","ylds_rate_copd","ylds_rate_cram","ylds_rate_cyri","ylds_rate_dmt2","ylds_rate_dprd","ylds_rate_hanc","ylds_rate_hyhd","ylds_rate_ishd","ylds_rate_lvrc","ylds_rate_lwri","ylds_rate_mltm","ylds_rate_mtri","ylds_rate_mvri","ylds_rate_nvhd","ylds_rate_otri","ylds_rate_pdri","ylds_rate_pr'd","ylds_rate_rdin","ylds_rate_rhhd","ylds_rate_stmc","ylds_rate_strk","ylds_rate_tbalc","ylds_rate_utrc","dw_adj_adaod","dw_adj_allc","dw_adj_brsc","dw_adj_carc","dw_adj_copd","dw_adj_cram","dw_adj_cyri","dw_adj_dmt2","dw_adj_dprd","dw_adj_hanc","dw_adj_hyhd","dw_adj_ishd","dw_adj_lvrc","dw_adj_lwri","dw_adj_mltm","dw_adj_mtri","dw_adj_mvri","dw_adj_nvhd","dw_adj_otri","dw_adj_pdri","dw_adj_pr'd","dw_adj_rdin","dw_adj_rhhd","dw_adj_stmc","dw_adj_strk","dw_adj_tbalc","dw_adj_utrc","incidence_dprd","case_fatality_stmc","remission_stmc","incidence_stmc","case_fatality_lvrc","remission_lvrc","incidence_lvrc","case_fatality_cram","remission_cram","incidence_cram","case_fatality_mltm","remission_mltm","incidence_mltm","case_fatality_utrc","remission_utrc","incidence_utrc","case_fatality_hanc","remission_hanc","incidence_hanc","case_fatality_rhhd","remission_rhhd","incidence_rhhd","area"
"115",13,"male","male_13",0,NA,0.0517522086954457,0,0,0.000162356982898288,0,0.000000489218712461,0.000000253202917127971,0.00000325355529383679,0.00000323881035933117,0,0,0.000000503084966207656,0,0,0.00000105358234764573,0.00000384156689233165,0,0.00000257240315978561,0.00000742776123413982,0,0.000000310906067636233,0.00000920972920957914,0,0.0000240258756502753,0.000000131711883600284,0,0.00000191710101991885,0,0,0,0.0552585293295544,0,0.00000154311254776132,0.000157499337683043,0.0000193847888270265,0.0000886773086347531,0,0.00294745588653402,0.00000261931847353426,0,0,0.00000116971064796817,0.0000104906485891323,0,0.0000244778746671281,0.0000472082973202444,0,0.00000560498296184104,0.0000237828248833348,0,0.000189855989862493,0.00000240767404913641,0,0.000120371092709539,0,0,0,0.0693574611181915,0,0.132513555609664,0.0736959986924933,0,0.059461375041674,0,0.203343685490388,0.0779165905142816,0,0,0.1144715401792,0.0679340371860144,0,0.062885417217612,0.0858236920740343,0,0.0585532102462652,0.0648689494120829,0,0.0655976218502023,0.0568972433044389,0,0.249948384003163,0,0,0.0229307505728611,0.131455350083204,0.0244749594330365,0.000032434379990257,0.000871931818140019,0.0118288731686442,0.000000767563982785562,0.133220722723044,0,0.0000260417509875187,0.000551665145638393,0.0806598894266159,0.00000382085964760864,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
"116",14,"male","male_14",0,NA,0.0553619067349439,0,0,0.000185878769874001,0,0.000000496649619268337,0.000000302374972652365,0.0000037582756620862,0.00000327679976993665,0,0,0.00000051504708720923,0,0,0.000000948542561843158,0.00000385457118229418,0,0.00000417925989300765,0.0000117871150380932,0,0.000000376359234119338,0.00000971463040444806,0,0.0000321690787404532,0.00000013220028125495,0,0.00000212732902763039,0,0,0,0.0596094108192318,0,0.00000163741899538879,0.000170009942704657,0.0000205509599582214,0.000100876337786353,0,0.00363744538409453,0.0000026683503411139,0,0,0.00000106140034617673,0.00000993083329793876,0,0.0000294124404699456,0.0000566687467756934,0,0.00000645840584602426,0.0000275075347985703,0,0.000221104945085308,0.00000252470868250767,0,0.000128512347673384,0,0,0,0.0736005755935868,0,0.130662813696245,0.0736449376740727,0,0.0593646412433479,0,0.203251837342196,0.0793254734302294,0,0,0.108944316291022,0.0681072495275792,0,0.0631807570561725,0.0855713121300913,0,0.0584279330859994,0.0642576215418692,0,0.0655973135378426,0.0573571867278463,0,0.234938270230087,0,0,0.0273514968875015,0.131455350083204,0.0244749594330365,0.000032434379990257,0.000871931818140019,0.0118288731686442,0.000000767563982785562,0.133220722723044,0,0.0000260417509875187,0.000551665145638393,0.0806598894266159,0.00000382085964760864,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
"117",15,"male","male_15",0,NA,0.0591555837183337,0,0,0.00021544200292158,0,0.000000508810944103742,0.000000368243520767583,0.00000432464119303763,0.00000329642162588891,0,0,0.000000527659472563381,0,0,0.000000840776587382101,0.00000387761569389969,0,0.00000690827531627154,0.0000193154744336766,0,0.000000450328525783688,0.0000102706704334636,0,0.0000439345723201717,0.000000133116353711359,0,0.00000235885726420634,0,0,0,0.0642204186973541,0,0.00000176959563236636,0.000182863282840985,0.0000221680426885866,0.000113416039050529,0,0.00428911758794379,0.00000270364102320291,0,0,0.000000943989325648168,0.00000954471574780392,0,0.0000351223071135399,0.000067577323665397,0,0.00000737954964140928,0.0000313746750609564,0,0.000255050894641141,0.00000264333008743057,0,0.00013626171955539,0,0,0,0.0781682879627977,0,0.128841187862877,0.0735720908190865,0,0.0592472912903379,0,0.203205600396013,0.0808056598792389,0,0,0.103574751887389,0.0682456032475423,0,0.0634284778249829,0.0852858776631465,0,0.058300299009665,0.063704365004714,0,0.0655966845839792,0.0579402943091611,0,0.219186168504875,0,0,0.0311800193559917,0.131455350083204,0.0244749594330365,0.000032434379990257,0.000871931818140019,0.0118288731686442,0.000000767563982785562,0.133220722723044,0,0.0000260417509875187,0.000551665145638393,0.0806598894266159,0.00000382085964760864,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
"118",16,"male","male_16",0,NA,0.062867346931012,0,0,0.000249595160028507,0,0.000000538130590235116,0.000000446080533243342,0.00000494411881187171,0.00000330383315400719,0,0,0.000000550674474272981,0,0,0.000000764300910831883,0.00000392500909384139,0,0.0000108616135621955,0.0000303539962432099,0,0.00000051463471424799,0.0000108855302480691,0,0.0000585996917509916,0.000000134997046891728,0,0.00000264178545986021,0,0,0,0.0687869043043213,0,0.00000195861794468867,0.000196945093461431,0.0000240298584205801,0.000126167207431668,0,0.00491133382064554,0.00000280084142468985,0,0,0.000000855694823556451,0.00000927066048131435,0,0.0000415423854973939,0.0000797715152619714,0,0.00000836243841503612,0.0000353753546946736,0,0.0002913121282903,0.00000276027434518249,0,0.000144035960904599,0,0,0,0.0827230919756541,0,0.127133893365114,0.073526333742478,0,0.0590840174720778,0,0.203160480936528,0.0820095882706822,0,0,0.0992745482194538,0.0683694810951655,0,0.0635613944512653,0.0848738090082441,0,0.0581486551413236,0.0631982530006288,0,0.0655954154080626,0.0585697861641603,0,0.206659199836891,0,0,0.0346041157611571,0.131455350083204,0.0244749594330365,0.000032434379990257,0.000871931818140019,0.0118288731686442,0.000000767563982785562,0.133220722723044,0,0.0000260417509875187,0.000551665145638393,0.0806598894266159,0.00000382085964760864,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
"119",17,"male","male_17",17,"15 to 19",0.0661669834222197,93605.2216856438,0,0.000285371473076147,0,0.000000601048370926441,0.000000524272482342894,0.00000560081779906259,0.00000330544548112677,0,0,0.000000595941667105112,0,0,0.000000742220006077037,0.00000401208350374548,0,0.0000151851136993538,0.0000424818458079603,0,0.000000542751047281703,0.0000115681486831102,0,0.0000730833047188328,0.000000138424559664796,0,0.00000302046546672192,0.000000208424471669065,0,0,0.072919596689,0,0.00000223252527620664,0.000213422469943564,0.0000258528324503819,0.000139022096022961,0,0.00555045658083996,0.00000304960093419105,0,0,0.000000822075252996435,0.00000905743315445956,0,0.0000485085225604628,0.0000928841337294087,0,0.00000939895590467188,0.0000395249235345113,0,0.000329338631752015,0.00000287175907849707,0,0.000152369405229361,0.000000108767558769769,0,0,0.0868470538650343,0,0.125621734152012,0.0735564468447089,0,0.0588498710260266,0,0.203072034981337,0.0825711987518919,0,0,0.0968164272813043,0.0684994391926824,0,0.063512218938417,0.0842437335692161,0,0.0579515943289126,0.0627287837773245,0,0.0655931864683413,0.0591657691150855,0,0.200495596299809,0.120643217805944,0,0.0380854304901449,0.131455350083204,0.0244749594330365,0.000032434379990257,0.000871931818140019,0.0118288731686442,0.000000767563982785562,0.133220722723044,0,0.0000260417509875187,0.000551665145638393,0.0806598894266159,0.00000382085964760864,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
"120",18,"male","male_18",0,NA,0.0687773848840443,0,0,0.000323274558312579,0,0.000000720823616443175,0.000000593239513350968,0.00000628647706167533,0.00000330547454624998,0,0,0.000000678989898150684,0,0,0.000000778631894694492,0.00000427246120508709,0,0.0000184992175035813,0.000052223001788313,0,0.000000543503953167085,0.0000124852156151712,0,0.0000848962430359273,0.000000151819630707183,0,0.0000035547821956851,0.000000255077914609569,0,0,0.0762952623511377,0,0.00000265042740325782,0.000233459561506788,0.0000276530243719977,0.000151370905416989,0,0.00615133912053553,0.00000357226938314493,0,0,0.000000841412492200365,0.00000889241717475241,0,0.0000559290134358297,0.00010668084423937,0,0.0000104804808455442,0.0000436750985149254,0,0.000368188732858407,0.00000297449513238399,0,0.000161269020438946,0.000000133181006632559,0,0,0.0902826749067101,0,0.124338929430903,0.073698000206073,0,0.0585020530277703,0,0.202697443701239,0.0822190437224533,0,0,0.0966478247678869,0.0686231861790619,0,0.0631771617752411,0.0833077428683018,0,0.0576776489511517,0.0623179467138127,0,0.0654368618481741,0.0597281458510448,0,0.198979546193532,0.12057881407031,0,0.0413214620998427,0.131455350083204,0.0244749594330365,0.000032434379990257,0.000871931818140019,0.0118288731686442,0.000000767563982785562,0.133220722723044,0,0.0000260417509875187,0.000551665145638393,0.0806598894266159,0.00000382085964760864,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
"121",19,"male","male_19",0,NA,0.0708070797055428,0,0,0.000365940199933612,0,0.000000914259235339713,0.000000657124698835045,0.000007003669822934,0.0000033018418331469,0,0,0.000000804855963961605,0,0,0.000000858710202351644,0.00000479706566796214,0,0.0000205401646099806,0.0000592399919168062,0,0.000000544024154764844,0.0000136832527122207,0,0.0000945578746608836,0.000000182567691793577,0,0.000004275765423215,0.000000326861971672079,0,0,0.0790274584338075,0,0.00000326514137959286,0.000256952686908502,0.000029651848560539,0.000162743343119387,0,0.00661348721795991,0.00000441981713705499,0,0,0.000000893908615771807,0.00000880042825967639,0,0.0000638127653336749,0.000121146533249104,0,0.0000115933162582535,0.0000476525620476519,0,0.000407138932958112,0.00000306943594911535,0,0.000170342358588763,0.000000166334780937615,0,0,0.0932075600310399,0,0.123223375155272,0.0739189049484099,0,0.0580592450399851,0,0.201954138336008,0.0811953607681482,0,0,0.0981534117422384,0.0687268811039094,0,0.0626044455200819,0.0821366859472717,0,0.0573421579582026,0.0619708559717312,0,0.0650497946849371,0.0603110138435408,0,0.198200817096991,0.122979886182639,0,0.0436545076573266,0.131455350083204,0.0244749594330365,0.000032434379990257,0.000871931818140019,0.0118288731686442,0.000000767563982785562,0.133220722723044,0,0.0000260417509875187,0.000551665145638393,0.0806598894266159,0.00000382085964760864,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
"122",20,"male","male_20",0,NA,0.0724990720593924,0,0,0.000411480637752619,0,0.00000119624318011986,0.00000072080013165096,0.0000077455454398341,0.000003291609834888,0,0,0.000000970272174069264,0,0,0.000000979052188439741,0.00000553804266358815,0,0.0000214264786734011,0.0000633099452772679,0,0.000000544318522694532,0.0000149386761904872,0,0.000101572366796476,0.000000230510922103694,0,0.00000519162098409362,0.000000429890587194481,0,0,0.0813714683161683,0,0.00000410394709856332,0.0002831811218075,0.0000317920658668841,0.000173393352305525,0,0.00696450620684087,0.00000557732253873826,0,0,0.000000978066275860967,0.00000879218673646476,0,0.0000720307364184213,0.000136021829746757,0,0.000012717216642882,0.0000514887323141356,0,0.000445935585320029,0.00000315916302326651,0,0.000179625522302195,0.000000210102102024926,0,0,0.0958323238135305,0,0.122210796913811,0.074166287159274,0,0.0575880236565964,0,0.201037580686782,0.0799000083491665,0,0,0.100503647883177,0.0688289714726084,0,0.0619535435616825,0.0808757406157534,0,0.0569935093206722,0.061652700189213,0,0.0645463370321748,0.0609132455736574,0,0.197817392150071,0.126921109420671,0,0.0453116806072716,0.131455350083204,0.0244749594330365,0.000032434379990257,0.000871931818140019,0.0118288731686442,0.000000767563982785562,0.133220722723044,0,0.0000260417509875187,0.000551665145638393,0.0806598894266159,0.00000382085964760864,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
"123",21,"male","male_21",0,NA,0.0741329003987782,0,0,0.00045689083030072,0,0.00000157495578863415,0.000000792019546413082,0.00000850417009245608,0.00000327190798816013,0,0,0.00000116282619886441,0,0,0.00000113485332680351,0.00000641082253378359,0,0.0000216458716900324,0.000065079132748111,0,0.000000544394231437345,0.0000159379585383249,0,0.000105840476202674,0.000000292631487810735,0,0.00000628502198757176,0.000000568837329779202,0,0,0.0836308567419797,0,0.00000517442788550836,0.000310988787671789,0.0000339959179032616,0.000183736811762851,0,0.00725317538290125,0.00000693124144220782,0,0,0.00000109355000403321,0.00000888053130846231,0,0.0000804186198153399,0.00015099853933028,0,0.0000138282556933224,0.0000552580810336907,0,0.000484475719245336,0.00000324669689833015,0,0.000189165641706417,0.000000266129463090232,0,0,0.0984019768653231,0,0.12123929819246,0.0743866631604823,0,0.0571530359704093,0,0.200140703143951,0.0787156524069906,0,0,0.102828661893843,0.06894802075635,0,0.0613785643860482,0.0796624929132843,0,0.0566790038829672,0.0613294561819297,0,0.0640386178970987,0.0615336679673255,0,0.197494111624364,0.131435305272728,0,0.046624046751938,0.131455350083204,0.0244749594330365,0.000032434379990257,0.000871931818140019,0.0118288731686442,0.000000767563982785562,0.133220722723044,0,0.0000260417509875187,0.000551665145638393,0.0806598894266159,0.00000382085964760864,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
"124",22,"male","male_22",22,"20 to 24",0.0760169348731908,101107.359109864,0,0.000497991923323909,0.000000110998049115468,0.00000203519035604131,0.00000088189229711854,0.00000927066813951316,0.0000032400033979056,0.000000304622990735687,0,0.00000135427582238954,0.000000255383636482033,0.00000494586863376758,0.00000131515877503671,0.00000725674334237847,0,0.0000218302053847096,0.0000656951834032973,0.00000109751380337261,0.000000544258729304662,0.0000163011946661965,0,0.000107610845581414,0.00000035768682351546,0.000000551813529621255,0.00000749293246201596,0.000000742317103493408,0,0,0.0861485072081338,0.000000715978899211903,0.00000643473818926049,0.000338683567920261,0.0000361625500006006,0.000194339271215146,0.000930368820984288,0.00754263584827576,0.00000819148329277025,0.000000828525351217789,0.00000691495833195174,0.00000123967663582283,0.00000908175490595152,0,0.000088779446693994,0.000165728358359545,0.000000193699203824537,0.0000148993290482131,0.0000590773666410129,0,0.00052282377195791,0.00000333546046856288,0.00000057146652943919,0.000199021706309192,0.000000335181033393093,0,0,0.101191332847023,0.101369223739819,0.120249000595081,0.0745259421197553,0,0.0568170399293237,0.0549819800482592,0.199453171055168,0.0780038235109875,0.100003910955038,0.0202178880714567,0.104182626548262,0.0691027291466255,0,0.0610282022149699,0.078626561401332,0,0.0564449409825395,0.0609678228480702,0,0.0636354983960226,0.0621710579313547,0.106006198668123,0.196898813370432,0.1354285828356,0,0.0479865511581918,0.131455350083204,0.0244749594330365,0.000032434379990257,0.000871931818140019,0.0118288731686442,0.000000767563982785562,0.133220722723044,0,0.0000260417509875187,0.000551665145638393,0.0806598894266159,0.00000382085964760864,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
"125",23,"male","male_23",0,NA,0.0782353561199477,0,0,0.00052755689233584,0.000000110412763667204,0.00000258411268587942,0.000000994555443102715,0.0000100116014536552,0.0000031377820925601,0.000000335399456401098,0,0.00000151556882186343,0.000000338390816847091,0.0000067912495926315,0.00000153637406224563,0.00000799303042557875,0,0.0000217474427476895,0.0000641907740942779,0.00000123710198336946,0.000000536510054495445,0.0000156540172105748,0,0.000105215117332568,0.000000420500025337229,0.000000696595460587962,0.00000878491546757797,0.000000952839038696939,0,0,0.0890032187423676,0.000000708029701676593,0.00000790406494515183,0.000365477686934787,0.0000383078351690992,0.00020501173289244,0.00121612152697281,0.00781334929937396,0.00000904209646431758,0.00000111080973070503,0.0000091544935061205,0.00000144874130726478,0.00000945717925614468,0,0.0000966152756169973,0.000179324938352936,0.0000002473519996189,0.0000158523912746201,0.0000628594880166925,0,0.000559414879594274,0.00000342208716832088,0.000000711125110935394,0.000209037769559359,0.000000418776738084041,0,0,0.104282308083396,0.100001517546418,0.119265653364054,0.0745576325402151,0,0.0565998143163001,0.055293480159502,0.198985443556612,0.0777468245729642,0.100222100149072,0.0211619921345251,0.104250179423644,0.0693359524321157,0,0.0608786231380665,0.0777669031342956,0,0.0563248123024351,0.0605512217613582,0,0.0633426916552568,0.0628255287896424,0.106770391717452,0.194724308141636,0.138812423410547,0,0.0493190587202027,0.131455350083204,0.0244749594330365,0.000032434379990257,0.000871931818140019,0.0118288731686442,0.000000767563982785562,0.133220722723044,0,0.0000260417509875187,0.000551665145638393,0.0806598894266159,0.00000382085964760864,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
"126",24,"male","male_24",0,NA,0.0805917206434555,0,0,0.000545345086778581,0.000000109391265354784,0.00000327789421801569,0.00000112730083087722,0.0000107097444301903,0.00000295582981043763,0.000000362184514915806,0,0.00000165464022024483,0.000000477859171943236,0.00000944126674878207,0.00000182954382163624,0.00000871151548005057,0,0.0000209719504163409,0.0000598760238197311,0.00000138556922263666,0.000000517427286323121,0.0000142957270209464,0,0.0000985443242811734,0.000000489384329337701,0.000000878365580758037,0.0000102128382608645,0.00000121914465843708,0,0,0.0919706750689672,0.000000699466506540049,0.00000969891389389892,0.000392053360256715,0.0000404815366142146,0.000215182289941738,0.0015178885970189,0.00801095747819413,0.00000954250698922062,0.00000145475804946726,0.0000117136432872248,0.00000175448552511411,0.0000100181591508666,0,0.000103664720121062,0.000191297241245372,0.000000314464223596281,0.000016659536998562,0.0000664337674983534,0,0.000592924491963933,0.0000035036616397035,0.000000889180220018127,0.000219135015642747,0.000000521991195428763,0,0,0.107496568854757,0.0984557281347498,0.118327926363208,0.0745174684131791,0,0.0564578879350547,0.0555826741210711,0.198609823602614,0.0776962704225715,0.100461316373191,0.0217300661933877,0.103648612916377,0.0696359758825836,0,0.0607936880582878,0.0769922416091021,0,0.0562867307774107,0.0601027505003561,0,0.0630867509257663,0.0634986068753128,0.107494429910023,0.19066519145832,0.142332770935848,0,0.0503154835951629,0.131455350083204,0.0244749594330365,0.000032434379990257,0.000871931818140019,0.0118288731686442,0.000000767563982785562,0.133220722723044,0,0.0000260417509875187,0.000551665145638393,0.0806598894266159,0.00000382085964760864,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
"127",25,"male","male_25",0,NA,0.0829876856960235,0,0,0.000558332774225348,0.000000108363960458007,0.00000414698576950529,0.00000128524299558483,0.0000113871834028228,0.00000275945991335679,0.000000395954261910487,0,0.00000179239270081514,0.000000691691252555532,0.0000131086273885479,0.00000219357295721448,0.00000946415374996548,0,0.0000198900533811992,0.0000544861989848901,0.00000154430313667187,0.000000492583451289236,0.00001280945190579,0,0.0000903611537698205,0.000000564757166603566,0.00000110818929507323,0.0000117972038368169,0.00000156102677560169,0,0,0.0949606868624356,0.000000690676637887262,0.0000118627127839091,0.00041857615796748,0.0000426048590628287,0.00022499059064788,0.00182954394757942,0.00815871314046185,0.00000989143703029515,0.00000186907901330357,0.0000146117355148536,0.0000021476592691334,0.0000107038580699807,0,0.000110173526840737,0.00020205105961304,0.00000039710977782662,0.0000173825693089933,0.0000698395254681459,0,0.00062421402769345,0.00000358495539443901,0.00000111558913461966,0.000229529367030948,0.000000651376731974338,0,0,0.110732476720705,0.09680726736015,0.117397707643172,0.0744445407812612,0,0.0563585827972426,0.0558815565446067,0.198306966673742,0.0778594330896175,0.100709588908907,0.0220198850013114,0.102796399588642,0.0699391283127833,0,0.0607516571619481,0.0762922136190258,0,0.0562788185049968,0.0596486834697783,0,0.0628558595568973,0.0641911734237502,0.108199091123697,0.185870833125536,0.146046331920204,0,0.0510818145002039,0.131455350083204,0.0244749594330365,0.000032434379990257,0.000871931818140019,0.0118288731686442,0.000000767563982785562,0.133220722723044,0,0.0000260417509875187,0.000551665145638393,0.0806598894266159,0.00000382085964760864,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
"128",26,"male","male_26",0,NA,0.0853127509159943,0,0,0.000574644116382151,0.00000010774704721985,0.00000522397790532319,0.00000147503547468259,0.0000120751850279645,0.0000026011503986482,0.000000452363502566631,0,0.00000195932613144279,0.000000987030981762022,0.0000179309565252482,0.00000261553849007853,0.0000103244986840828,0,0.0000188488919276702,0.0000494293905903701,0.00000171542947727123,0.000000467013422670095,0.0000116189933707227,0,0.000082907516530017,0.000000647303290045037,0.00000140130980853872,0.0000135686343242874,0.00000200816165656533,0,0,0.0978710480302848,0.000000682029575165732,0.0000144300740119865,0.000445324112144043,0.0000445847144547068,0.00023462407338078,0.00215369773443248,0.00828334814395306,0.0000103460991478425,0.00000236602283350825,0.0000179226803694456,0.00000259189701774817,0.0000114369576696558,0,0.000116518231991522,0.000212206273993907,0.000000496991235703313,0.0000181005068488739,0.0000731364801476008,0,0.000654513313224996,0.00000367122117250272,0.00000140239903131929,0.000240481109657502,0.000000816583614485151,0,0,0.113875858448894,0.0951275159004741,0.116438079988956,0.0743778859446705,0,0.0562696109659859,0.0562228271738376,0.198057738909656,0.0782453728659863,0.10095483360258,0.0221505389319017,0.102103961106648,0.0701806855362083,0,0.0607309789142749,0.0756569823514178,0,0.0562493781835759,0.0592145348915166,0,0.0626384091477625,0.0649041443125714,0.108905739683904,0.18140701535278,0.150015523035641,0,0.0517362485969128,0.131455350083204,0.0244749594330365,0.000032434379990257,0.000871931818140019,0.0118288731686442,0.000000767563982785562,0.133220722723044,0,0.0000260417509875187,0.000551665145638393,0.0806598894266159,0.00000382085964760864,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
"129",27,"male","male_27",27,"25 to 29",0.0874445026811733,109434.000049481,0,0.000603466887276295,0.000000107950236346506,0.00000654151503651616,0.00000170540957354802,0.0000128141605227496,0.00000252239001039075,0.000000557490228219816,0,0.00000219819677995877,0.00000133545904837946,0.000023836467673723,0.00000306341799966722,0.0000113932743569548,0.000000325017096808959,0.0000181332102912904,0.0000456836871495085,0.00000190196955674403,0.000000444895478830665,0.0000110075308355042,0.0000000152183322035875,0.0000777917137655245,0.000000738065595856395,0.00000177899014074864,0.0000155710637440906,0.00000260575743778638,0,0,0.100587880234754,0.000000673876714680738,0.0000174185522665165,0.000472691478484555,0.0000463158359629077,0.00024431578649224,0.00250417424881566,0.00841383795664372,0.0000112184023331428,0.00000296369262590081,0.0000218039250558681,0.00000300806349125538,0.0000121168599900738,0.000000601744429765065,0.000123194169059791,0.000222566718810517,0.000000615036632901053,0.0000189075846028032,0.0000764034959850944,0.00000629858093998338,0.000685387754950445,0.00000376822845216967,0.00000176389982033629,0.000252299661822125,0.0000010319991983828,0,0,0.116800404744093,0.0934833398283724,0.115413354719169,0.0743564159967976,0,0.0561589230524527,0.0566400433862647,0.197843156613537,0.0788651736003998,0.101184849262637,0.0222502327423128,0.101971804971386,0.0702951420369266,0.119223459099239,0.0607101762271097,0.0750771564848197,0.000757495651622023,0.0561468532203562,0.0588250889088917,0.18375248342262,0.0624229643390189,0.0656384719670697,0.109636309259031,0.178243755837593,0.154309321039381,0,0.0524051140675181,0.131455350083204,0.0244749594330365,0.000032434379990257,0.000871931818140019,0.0118288731686442,0.000000767563982785562,0.133220722723044,0,0.0000260417509875187,0.000551665145638393,0.0806598894266159,0.00000382085964760864,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
"130",28,"male","male_28",0,NA,0.0893124438353513,0,0,0.000651308906642805,0.000000108541488637434,0.00000821085344603662,0.00000199769865473101,0.0000136125521145567,0.00000254446695483313,0.000000777415097953338,0,0.00000255463093964854,0.00000170556064292543,0.0000307890893104854,0.000003528321887624,0.0000128147170602409,0.000000411096789260183,0.0000177540006749969,0.0000431116756416332,0.00000210963905233065,0.00000042713230773667,0.0000110402147276817,0.0000000160610886527624,0.0000749751630720349,0.000000839147510490398,0.00000229451946873917,0.0000178795003500485,0.00000345187728103445,0,0,0.103032984139485,0.000000659219744133563,0.000020962316437418,0.000500440620706857,0.0000480677159559636,0.000253845059527342,0.00286008725799435,0.00854964995872612,0.0000127745213967648,0.00000368693950005386,0.0000262657012467879,0.00000333358594469563,0.0000127225524476415,0.000000765043663434796,0.000130180438009707,0.000232820071507241,0.00000075105747147348,0.000019824589711021,0.0000795676836630112,0.00000819660769953133,0.000716226801617695,0.00000387653354285371,0.00000225280372743024,0.000265200359966071,0.00000132874756844259,0,0,0.119418060981297,0.0916215369045973,0.114274742551782,0.0743951761916986,0,0.0560069016025373,0.0571355381174106,0.197687834745636,0.079893170043239,0.101397158188165,0.0223883695759227,0.102505843393199,0.0703187147743524,0.1230956696948,0.0606878239451731,0.0745560983538302,0.000785187375685446,0.0559328908076451,0.0584526123862027,0.184129769198841,0.062186236438433,0.0665031471375931,0.110336110548761,0.17679542614613,0.159265908339577,0,0.053083034379422,0.131455350083204,0.0244749594330365,0.000032434379990257,0.000871931818140019,0.0118288731686442,0.000000767563982785562,0.133220722723044,0,0.0000260417509875187,0.000551665145638393,0.0806598894266159,0.00000382085964760864,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
