city,var,name,value,scenario,type
bristol,median,T2D,9.137639553611336e-6,cyc_100p_inc_scen,deaths
bristol,median,LRI,4.4305092456589355e-6,cyc_100p_inc_scen,deaths
bristol,median,breast_cancer,-3.228007768250989e-6,cyc_100p_inc_scen,deaths
bristol,median,colon_cancer,3.6698013243519127e-6,cyc_100p_inc_scen,deaths
bristol,median,endo_cancer,0,cyc_100p_inc_scen,deaths
bristol,median,liver_cancer,6.208542561351011e-6,cyc_100p_inc_scen,deaths
bristol,median,CVD,0.0010224691744690191,cyc_100p_inc_scen,deaths
bristol,median,myeloma,0,cyc_100p_inc_scen,deaths
bristol,median,Parkinson,0,cyc_100p_inc_scen,deaths
bristol,median,head_neck_cancer,2.153300649373659e-5,cyc_100p_inc_scen,deaths
bristol,median,inj,-3.8341740488315597e-4,cyc_100p_inc_scen,deaths
northeast,median,all_cause,0.012608982263445118,cyc_100p_inc_scen,deaths
northeast,median,IHD,4.58202724370549e-5,cyc_100p_inc_scen,deaths
northeast,median,total_cancer,8.146935137849087e-4,cyc_100p_inc_scen,deaths
northeast,median,lung_cancer,2.692284627078855e-6,cyc_100p_inc_scen,deaths
northeast,median,COPD,6.994993633155045e-7,cyc_100p_inc_scen,deaths
northeast,median,stroke,-2.3777068940083364e-5,cyc_100p_inc_scen,deaths
northeast,median,T2D,4.026498681763246e-6,cyc_100p_inc_scen,deaths
northeast,median,LRI,5.070713782632544e-6,cyc_100p_inc_scen,deaths
northeast,median,breast_cancer,-1.512809636807499e-6,cyc_100p_inc_scen,deaths
northeast,median,colon_cancer,2.354791504978571e-6,cyc_100p_inc_scen,deaths
northeast,median,endo_cancer,0,cyc_100p_inc_scen,deaths
northeast,median,liver_cancer,4.060641954816193e-6,cyc_100p_inc_scen,deaths
northeast,median,CVD,6.363758929231937e-4,cyc_100p_inc_scen,deaths
northeast,median,myeloma,0,cyc_100p_inc_scen,deaths
northeast,median,Parkinson,0,cyc_100p_inc_scen,deaths
northeast,median,head_neck_cancer,1.6776384761419502e-5,cyc_100p_inc_scen,deaths
northeast,median,inj,-5.421558905468449e-4,cyc_100p_inc_scen,deaths
greatermanchester,median,all_cause,0.03617420136327353,cyc_100p_inc_scen,deaths
greatermanchester,median,IHD,1.408237355742714e-4,cyc_100p_inc_scen,deaths
greatermanchester,median,total_cancer,0.0022446950321269904,cyc_100p_inc_scen,deaths
greatermanchester,median,lung_cancer,6.900612286217627e-6,cyc_100p_inc_scen,deaths
greatermanchester,median,COPD,2.4600827086741712e-6,cyc_100p_inc_scen,deaths
greatermanchester,median,stroke,-7.141221453987771e-5,cyc_100p_inc_scen,deaths
greatermanchester,median,T2D,1.394830358784364e-5,cyc_100p_inc_scen,deaths
greatermanchester,median,LRI,1.6575711948540964e-5,cyc_100p_inc_scen,deaths
greatermanchester,median,breast_cancer,-4.639737864235829e-6,cyc_100p_inc_scen,deaths
greatermanchester,median,colon_cancer,6.424234525867988e-6,cyc_100p_inc_scen,deaths
greatermanchester,median,endo_cancer,0,cyc_100p_inc_scen,deaths
greatermanchester,median,liver_cancer,1.0736768124812373e-5,cyc_100p_inc_scen,deaths
greatermanchester,median,CVD,0.001926305035361798,cyc_100p_inc_scen,deaths
greatermanchester,median,myeloma,0,cyc_100p_inc_scen,deaths
greatermanchester,median,Parkinson,0,cyc_100p_inc_scen,deaths
greatermanchester,median,head_neck_cancer,4.42789288365631e-5,cyc_100p_inc_scen,deaths
greatermanchester,median,inj,-8.887729970005111e-4,cyc_100p_inc_scen,deaths
sheffield,median,all_cause,0.05834762722313487,cyc_100p_inc_scen,deaths
sheffield,median,IHD,2.0938994361899464e-4,cyc_100p_inc_scen,deaths
sheffield,median,total_cancer,0.0038893472462580357,cyc_100p_inc_scen,deaths
sheffield,median,lung_cancer,1.1316904423036818e-5,cyc_100p_inc_scen,deaths
sheffield,median,COPD,3.965146952828015e-6,cyc_100p_inc_scen,deaths
sheffield,median,stroke,-9.266507268064055e-5,cyc_100p_inc_scen,deaths
sheffield,median,T2D,2.201777044405987e-5,cyc_100p_inc_scen,deaths
sheffield,median,LRI,2.364133119175762e-5,cyc_100p_inc_scen,deaths
sheffield,median,breast_cancer,-7.815958641733653e-6,cyc_100p_inc_scen,deaths
sheffield,median,colon_cancer,1.0923591115143843e-5,cyc_100p_inc_scen,deaths
sheffield,median,endo_cancer,0,cyc_100p_inc_scen,deaths
sheffield,median,liver_cancer,1.602980400191718e-5,cyc_100p_inc_scen,deaths
sheffield,median,CVD,0.0029796089916910283,cyc_100p_inc_scen,deaths
sheffield,median,myeloma,0,cyc_100p_inc_scen,deaths
sheffield,median,Parkinson,0,cyc_100p_inc_scen,deaths
sheffield,median,head_neck_cancer,6.56055744386596e-5,cyc_100p_inc_scen,deaths
sheffield,median,inj,-0.001142031144335347,cyc_100p_inc_scen,deaths
westmidlands,median,all_cause,0.01810970531427188,cyc_100p_inc_scen,deaths
westmidlands,median,IHD,5.581580297119131e-5,cyc_100p_inc_scen,deaths
westmidlands,median,total_cancer,0.0012144465471595354,cyc_100p_inc_scen,deaths
westmidlands,median,lung_cancer,3.2314251752934567e-6,cyc_100p_inc_scen,deaths
westmidlands,median,COPD,9.745810003055475e-7,cyc_100p_inc_scen,deaths
westmidlands,median,stroke,-2.926822872037758e-5,cyc_100p_inc_scen,deaths
westmidlands,median,T2D,1.0544441930402232e-5,cyc_100p_inc_scen,deaths
westmidlands,median,LRI,8.185748552003167e-6,cyc_100p_inc_scen,deaths
westmidlands,median,breast_cancer,-2.7301075393415413e-6,cyc_100p_inc_scen,deaths
westmidlands,median,colon_cancer,3.313758363679721e-6,cyc_100p_inc_scen,deaths
westmidlands,median,endo_cancer,0,cyc_100p_inc_scen,deaths
westmidlands,median,liver_cancer,5.342509113064205e-6,cyc_100p_inc_scen,deaths
westmidlands,median,CVD,8.941878257878523e-4,cyc_100p_inc_scen,deaths
westmidlands,median,myeloma,0,cyc_100p_inc_scen,deaths
westmidlands,median,Parkinson,0,cyc_100p_inc_scen,deaths
westmidlands,median,head_neck_cancer,2.1452064702908315e-5,cyc_100p_inc_scen,deaths
westmidlands,median,inj,-0.0012899344186364829,cyc_100p_inc_scen,deaths
leeds,median,all_cause,0.026119532218197326,cyc_100p_inc_scen,deaths
leeds,median,IHD,9.557803792520475e-5,cyc_100p_inc_scen,deaths
leeds,median,total_cancer,0.0017016652645322399,cyc_100p_inc_scen,deaths
leeds,median,lung_cancer,4.658041421758109e-6,cyc_100p_inc_scen,deaths
leeds,median,COPD,1.2752500438619062e-6,cyc_100p_inc_scen,deaths
leeds,median,stroke,-4.6953317912954414e-5,cyc_100p_inc_scen,deaths
leeds,median,T2D,1.0415885263453517e-5,cyc_100p_inc_scen,deaths
leeds,median,LRI,9.870943703631145e-6,cyc_100p_inc_scen,deaths
leeds,median,breast_cancer,-3.3908508093839056e-6,cyc_100p_inc_scen,deaths
leeds,median,colon_cancer,4.4416766841267025e-6,cyc_100p_inc_scen,deaths
leeds,median,endo_cancer,0,cyc_100p_inc_scen,deaths
leeds,median,liver_cancer,7.498371064905085e-6,cyc_100p_inc_scen,deaths
leeds,median,CVD,0.0013299056984520314,cyc_100p_inc_scen,deaths
leeds,median,myeloma,0,cyc_100p_inc_scen,deaths
leeds,median,Parkinson,0,cyc_100p_inc_scen,deaths
leeds,median,head_neck_cancer,2.8710484762404864e-5,cyc_100p_inc_scen,deaths
leeds,median,inj,-0.0013470717986265822,cyc_100p_inc_scen,deaths
liverpool,lower,all_cause,8.210758945032766e-4,cyc_100p_inc_scen,deaths
liverpool,lower,IHD,4.051221673793367e-6,cyc_100p_inc_scen,deaths
liverpool,lower,total_cancer,5.84596947917947e-5,cyc_100p_inc_scen,deaths
liverpool,lower,lung_cancer,6.307291228660332e-7,cyc_100p_inc_scen,deaths
liverpool,lower,COPD,0,cyc_100p_inc_scen,deaths
liverpool,lower,stroke,5.5188798250777904e-6,cyc_100p_inc_scen,deaths
liverpool,lower,T2D,2.547175303882057e-7,cyc_100p_inc_scen,deaths
liverpool,lower,LRI,8.24799622209428e-7,cyc_100p_inc_scen,deaths
liverpool,lower,breast_cancer,0,cyc_100p_inc_scen,deaths
liverpool,lower,colon_cancer,5.134781961793988e-7,cyc_100p_inc_scen,deaths
liverpool,lower,endo_cancer,0,cyc_100p_inc_scen,deaths
liverpool,lower,liver_cancer,1.1886818084782935e-6,cyc_100p_inc_scen,deaths
liverpool,lower,CVD,3.883835868109689e-5,cyc_100p_inc_scen,deaths
liverpool,lower,myeloma,0,cyc_100p_inc_scen,deaths
liverpool,lower,Parkinson,0,cyc_100p_inc_scen,deaths
liverpool,lower,head_neck_cancer,2.890841813135985e-6,cyc_100p_inc_scen,deaths
liverpool,lower,inj,-6.058073293973333e-4,cyc_100p_inc_scen,deaths
nottingham,lower,all_cause,0.048287665177532274,cyc_100p_inc_scen,deaths
nottingham,lower,IHD,1.9524745295349964e-4,cyc_100p_inc_scen,deaths
nottingham,lower,total_cancer,0.0034544989614854332,cyc_100p_inc_scen,deaths
nottingham,lower,lung_cancer,2.9107504163010972e-5,cyc_100p_inc_scen,deaths
nottingham,lower,COPD,3.234167129223442e-6,cyc_100p_inc_scen,deaths
nottingham,lower,stroke,2.894243853963365e-4,cyc_100p_inc_scen,deaths
nottingham,lower,T2D,2.0719932317498973e-5,cyc_100p_inc_scen,deaths
nottingham,lower,LRI,2.740648892549553e-5,cyc_100p_inc_scen,deaths
nottingham,lower,breast_cancer,5.601040305108417e-6,cyc_100p_inc_scen,deaths
nottingham,lower,colon_cancer,2.7205052910526598e-5,cyc_100p_inc_scen,deaths
nottingham,lower,endo_cancer,0,cyc_100p_inc_scen,deaths
nottingham,lower,liver_cancer,6.769369191928236e-5,cyc_100p_inc_scen,deaths
nottingham,lower,CVD,0.002064321876846497,cyc_100p_inc_scen,deaths
nottingham,lower,myeloma,0,cyc_100p_inc_scen,deaths
nottingham,lower,Parkinson,0,cyc_100p_inc_scen,deaths
nottingham,lower,head_neck_cancer,1.3842571039767945e-4,cyc_100p_inc_scen,deaths
nottingham,lower,inj,-7.220343388248826e-4,cyc_100p_inc_scen,deaths
bristol,lower,all_cause,0.02635436872673154,cyc_100p_inc_scen,deaths
bristol,lower,IHD,8.877592893810662e-5,cyc_100p_inc_scen,deaths
bristol,lower,total_cancer,0.0021171112988273323,cyc_100p_inc_scen,deaths
bristol,lower,lung_cancer,1.4088242118871614e-5,cyc_100p_inc_scen,deaths
bristol,lower,COPD,1.1659234856997198e-6,cyc_100p_inc_scen,deaths
bristol,lower,stroke,1.2237624350883532e-4,cyc_100p_inc_scen,deaths
bristol,lower,T2D,1.1230586516666419e-5,cyc_100p_inc_scen,deaths
bristol,lower,LRI,9.91034962844762e-6,cyc_100p_inc_scen,deaths
bristol,lower,breast_cancer,3.857835062977014e-6,cyc_100p_inc_scen,deaths
bristol,lower,colon_cancer,1.385391435949079e-5,cyc_100p_inc_scen,deaths
bristol,lower,endo_cancer,0,cyc_100p_inc_scen,deaths
bristol,lower,liver_cancer,3.6675151998701484e-5,cyc_100p_inc_scen,deaths
bristol,lower,CVD,0.0011036151629492377,cyc_100p_inc_scen,deaths
bristol,lower,myeloma,0,cyc_100p_inc_scen,deaths
bristol,lower,Parkinson,0,cyc_100p_inc_scen,deaths
bristol,lower,head_neck_cancer,6.784074399635134e-5,cyc_100p_inc_scen,deaths
bristol,lower,inj,-2.623506737493218e-4,cyc_100p_inc_scen,deaths
northeast,lower,all_cause,0.01469311763539449,cyc_100p_inc_scen,deaths
northeast,lower,IHD,7.104646067767394e-5,cyc_100p_inc_scen,deaths
northeast,lower,total_cancer,0.0010630945799304965,cyc_100p_inc_scen,deaths
northeast,lower,lung_cancer,1.1035280944420441e-5,cyc_100p_inc_scen,deaths
northeast,lower,COPD,1.0418075623847938e-6,cyc_100p_inc_scen,deaths
northeast,lower,stroke,1.0437992533128823e-4,cyc_100p_inc_scen,deaths
northeast,lower,T2D,4.946397249978223e-6,cyc_100p_inc_scen,deaths
northeast,lower,LRI,8.929779106155376e-6,cyc_100p_inc_scen,deaths
northeast,lower,breast_cancer,1.775012464483336e-6,cyc_100p_inc_scen,deaths
northeast,lower,colon_cancer,8.870684979717581e-6,cyc_100p_inc_scen,deaths
northeast,lower,endo_cancer,0,cyc_100p_inc_scen,deaths
northeast,lower,liver_cancer,2.356104707788299e-5,cyc_100p_inc_scen,deaths
northeast,lower,CVD,6.865752589964242e-4,cyc_100p_inc_scen,deaths
northeast,lower,myeloma,0,cyc_100p_inc_scen,deaths
northeast,lower,Parkinson,0,cyc_100p_inc_scen,deaths
northeast,lower,head_neck_cancer,5.222826441426121e-5,cyc_100p_inc_scen,deaths
northeast,lower,inj,-3.644740335024137e-4,cyc_100p_inc_scen,deaths
greatermanchester,lower,all_cause,0.04228030653873275,cyc_100p_inc_scen,deaths
greatermanchester,lower,IHD,2.1837044828846105e-4,cyc_100p_inc_scen,deaths
greatermanchester,lower,total_cancer,0.0029347313597129165,cyc_100p_inc_scen,deaths
greatermanchester,lower,lung_cancer,2.836623605716533e-5,cyc_100p_inc_scen,deaths
greatermanchester,lower,COPD,3.5606154046651045e-6,cyc_100p_inc_scen,deaths
greatermanchester,lower,stroke,3.1667601425177045e-4,cyc_100p_inc_scen,deaths
greatermanchester,lower,T2D,1.7053718748618224e-5,cyc_100p_inc_scen,deaths
greatermanchester,lower,LRI,2.905741434160032e-5,cyc_100p_inc_scen,deaths
greatermanchester,lower,breast_cancer,5.438665490655131e-6,cyc_100p_inc_scen,deaths
greatermanchester,lower,colon_cancer,2.4265710342773232e-5,cyc_100p_inc_scen,deaths
greatermanchester,lower,endo_cancer,0,cyc_100p_inc_scen,deaths
greatermanchester,lower,liver_cancer,6.314856144156053e-5,cyc_100p_inc_scen,deaths
greatermanchester,lower,CVD,0.002079357506731425,cyc_100p_inc_scen,deaths
greatermanchester,lower,myeloma,0,cyc_100p_inc_scen,deaths
greatermanchester,lower,Parkinson,0,cyc_100p_inc_scen,deaths
greatermanchester,lower,head_neck_cancer,1.3799595532707629e-4,cyc_100p_inc_scen,deaths
greatermanchester,lower,inj,-5.922331712907635e-4,cyc_100p_inc_scen,deaths
sheffield,lower,all_cause,0.06811834340093444,cyc_100p_inc_scen,deaths
sheffield,lower,IHD,3.251786374163523e-4,cyc_100p_inc_scen,deaths
sheffield,lower,total_cancer,0.005083327540346627,cyc_100p_inc_scen,deaths
sheffield,lower,lung_cancer,4.641097033137103e-5,cyc_100p_inc_scen,deaths
sheffield,lower,COPD,5.753350480573982e-6,cyc_100p_inc_scen,deaths
sheffield,lower,stroke,4.111999165809915e-4,cyc_100p_inc_scen,deaths
sheffield,lower,T2D,2.7033429801806677e-5,cyc_100p_inc_scen,deaths
sheffield,lower,LRI,4.1650049941643285e-5,cyc_100p_inc_scen,deaths
sheffield,lower,breast_cancer,9.238289324928014e-6,cyc_100p_inc_scen,deaths
sheffield,lower,colon_cancer,4.123386958096583e-5,cyc_100p_inc_scen,deaths
sheffield,lower,endo_cancer,0,cyc_100p_inc_scen,deaths
sheffield,lower,liver_cancer,9.347593837237807e-5,cyc_100p_inc_scen,deaths
sheffield,lower,CVD,0.003216397323274269,cyc_100p_inc_scen,deaths
sheffield,lower,myeloma,0,cyc_100p_inc_scen,deaths
sheffield,lower,Parkinson,0,cyc_100p_inc_scen,deaths
sheffield,lower,head_neck_cancer,2.0521807850899497e-4,cyc_100p_inc_scen,deaths
sheffield,lower,inj,-7.640077754605069e-4,cyc_100p_inc_scen,deaths
westmidlands,lower,all_cause,0.02113351759704186,cyc_100p_inc_scen,deaths
westmidlands,lower,IHD,8.641325527740491e-5,cyc_100p_inc_scen,deaths
westmidlands,lower,total_cancer,0.0015849840121145663,cyc_100p_inc_scen,deaths
westmidlands,lower,lung_cancer,1.3216001424669099e-5,cyc_100p_inc_scen,deaths
westmidlands,lower,COPD,1.3478247876566086e-6,cyc_100p_inc_scen,deaths
westmidlands,lower,stroke,1.288422916924593e-4,cyc_100p_inc_scen,deaths
westmidlands,lower,T2D,1.290191555786224e-5,cyc_100p_inc_scen,deaths
westmidlands,lower,LRI,1.4450999250463048e-5,cyc_100p_inc_scen,deaths
westmidlands,lower,breast_cancer,3.183549950935519e-6,cyc_100p_inc_scen,deaths
westmidlands,lower,colon_cancer,1.2490249615930923e-5,cyc_100p_inc_scen,deaths
westmidlands,lower,endo_cancer,0,cyc_100p_inc_scen,deaths
westmidlands,lower,liver_cancer,3.1317105360256495e-5,cyc_100p_inc_scen,deaths
westmidlands,lower,CVD,9.644479193793419e-4,cyc_100p_inc_scen,deaths
westmidlands,lower,myeloma,0,cyc_100p_inc_scen,deaths
westmidlands,lower,Parkinson,0,cyc_100p_inc_scen,deaths
westmidlands,lower,head_neck_cancer,6.660450002713946e-5,cyc_100p_inc_scen,deaths
westmidlands,lower,inj,-8.518900701187544e-4,cyc_100p_inc_scen,deaths
leeds,lower,all_cause,0.03048757390653663,cyc_100p_inc_scen,deaths
leeds,lower,IHD,1.485136238489737e-4,cyc_100p_inc_scen,deaths
leeds,lower,total_cancer,0.0022248246608684227,cyc_100p_inc_scen,deaths
leeds,lower,lung_cancer,1.946972660548525e-5,cyc_100p_inc_scen,deaths
leeds,lower,COPD,1.897066180951596e-6,cyc_100p_inc_scen,deaths
leeds,lower,stroke,2.049823405456979e-4,cyc_100p_inc_scen,deaths
leeds,lower,T2D,1.2774198908009028e-5,cyc_100p_inc_scen,deaths
leeds,lower,LRI,1.733397726124399e-5,cyc_100p_inc_scen,deaths
leeds,lower,breast_cancer,4.029715743851429e-6,cyc_100p_inc_scen,deaths
leeds,lower,colon_cancer,1.6698522086252037e-5,cyc_100p_inc_scen,deaths
leeds,lower,endo_cancer,0,cyc_100p_inc_scen,deaths
leeds,lower,liver_cancer,4.352093003359544e-5,cyc_100p_inc_scen,deaths
leeds,lower,CVD,0.001436289884111575,cyc_100p_inc_scen,deaths
leeds,lower,myeloma,0,cyc_100p_inc_scen,deaths
leeds,lower,Parkinson,0,cyc_100p_inc_scen,deaths
leeds,lower,head_neck_cancer,8.980686502374121e-5,cyc_100p_inc_scen,deaths
leeds,lower,inj,-9.099964462408079e-4,cyc_100p_inc_scen,deaths
liverpool,upper,all_cause,0.0010106496186514686,cyc_100p_inc_scen,deaths
liverpool,upper,IHD,4.857018559608754e-6,cyc_100p_inc_scen,deaths
liverpool,upper,total_cancer,6.431132466053835e-5,cyc_100p_inc_scen,deaths
liverpool,upper,lung_cancer,9.598403446692068e-7,cyc_100p_inc_scen,deaths
liverpool,upper,COPD,0,cyc_100p_inc_scen,deaths
liverpool,upper,stroke,2.050233531500876e-5,cyc_100p_inc_scen,deaths
liverpool,upper,T2D,3.396233738509409e-7,cyc_100p_inc_scen,deaths
liverpool,upper,LRI,1.2784394144246133e-6,cyc_100p_inc_scen,deaths
liverpool,upper,breast_cancer,3.925884476300756e-7,cyc_100p_inc_scen,deaths
liverpool,upper,colon_cancer,9.376030999527762e-7,cyc_100p_inc_scen,deaths
liverpool,upper,endo_cancer,0,cyc_100p_inc_scen,deaths
liverpool,upper,liver_cancer,2.129115103213161e-6,cyc_100p_inc_scen,deaths
liverpool,upper,CVD,4.668972332015811e-5,cyc_100p_inc_scen,deaths
liverpool,upper,myeloma,0,cyc_100p_inc_scen,deaths
liverpool,upper,Parkinson,0,cyc_100p_inc_scen,deaths
liverpool,upper,head_neck_cancer,5.109714522295466e-6,cyc_100p_inc_scen,deaths
liverpool,upper,inj,-5.511729496426112e-4,cyc_100p_inc_scen,deaths
nottingham,upper,all_cause,0.0594655628346076,cyc_100p_inc_scen,deaths
nottingham,upper,IHD,2.3520060788912963e-4,cyc_100p_inc_scen,deaths
nottingham,upper,total_cancer,0.003806536374867948,cyc_100p_inc_scen,deaths
nottingham,upper,lung_cancer,4.36394340095615e-5,cyc_100p_inc_scen,deaths
nottingham,upper,COPD,4.345422478468728e-6,cyc_100p_inc_scen,deaths
nottingham,upper,stroke,0.0010819575999570265,cyc_100p_inc_scen,deaths
nottingham,upper,T2D,2.4787261186413367e-5,cyc_100p_inc_scen,deaths
nottingham,upper,LRI,3.954916381672008e-5,cyc_100p_inc_scen,deaths
nottingham,upper,breast_cancer,2.452147755555157e-5,cyc_100p_inc_scen,deaths
nottingham,upper,colon_cancer,4.87961959927662e-5,cyc_100p_inc_scen,deaths
nottingham,upper,endo_cancer,0,cyc_100p_inc_scen,deaths
nottingham,upper,liver_cancer,1.2070437698078745e-4,cyc_100p_inc_scen,deaths
nottingham,upper,CVD,0.0024714195867428243,cyc_100p_inc_scen,deaths
nottingham,upper,myeloma,0,cyc_100p_inc_scen,deaths
nottingham,upper,Parkinson,0,cyc_100p_inc_scen,deaths
nottingham,upper,head_neck_cancer,2.4350648623968195e-4,cyc_100p_inc_scen,deaths
nottingham,upper,inj,-6.674653692703144e-4,cyc_100p_inc_scen,deaths
bristol,upper,all_cause,0.03253747243791171,cyc_100p_inc_scen,deaths
bristol,upper,IHD,1.0760387863879576e-4,cyc_100p_inc_scen,deaths
bristol,upper,total_cancer,0.002332750562100857,cyc_100p_inc_scen,deaths
bristol,upper,lung_cancer,2.1314110074607672e-5,cyc_100p_inc_scen,deaths
bristol,upper,COPD,1.8071814028345658e-6,cyc_100p_inc_scen,deaths
bristol,upper,stroke,4.638072202669506e-4,cyc_100p_inc_scen,deaths
bristol,upper,T2D,1.34864198490472e-5,cyc_100p_inc_scen,deaths
bristol,upper,LRI,1.5798263231231205e-5,cyc_100p_inc_scen,deaths
bristol,upper,breast_cancer,1.709049509454839e-5,cyc_100p_inc_scen,deaths
bristol,upper,colon_cancer,2.4826740340838296e-5,cyc_100p_inc_scen,deaths
bristol,upper,endo_cancer,0,cyc_100p_inc_scen,deaths
bristol,upper,liver_cancer,6.56649250208323e-5,cyc_100p_inc_scen,deaths
bristol,upper,CVD,0.0013262476810124786,cyc_100p_inc_scen,deaths
bristol,upper,myeloma,0,cyc_100p_inc_scen,deaths
bristol,upper,Parkinson,0,cyc_100p_inc_scen,deaths
bristol,upper,head_neck_cancer,1.2125718557501173e-4,cyc_100p_inc_scen,deaths
bristol,upper,inj,-2.3973465386579218e-4,cyc_100p_inc_scen,deaths
northeast,upper,all_cause,0.018090503530108017,cyc_100p_inc_scen,deaths
northeast,upper,IHD,8.549563119311915e-5,cyc_100p_inc_scen,deaths
northeast,upper,total_cancer,0.001171815078282208,cyc_100p_inc_scen,deaths
northeast,upper,lung_cancer,1.652818943038077e-5,cyc_100p_inc_scen,deaths
northeast,upper,COPD,1.3394668659233064e-6,cyc_100p_inc_scen,deaths
northeast,upper,stroke,3.8816064497518255e-4,cyc_100p_inc_scen,deaths
northeast,upper,T2D,5.892778741522728e-6,cyc_100p_inc_scen,deaths
northeast,upper,LRI,1.2871357339556163e-5,cyc_100p_inc_scen,deaths
northeast,upper,breast_cancer,7.755338059987977e-6,cyc_100p_inc_scen,deaths
northeast,upper,colon_cancer,1.5901135088735302e-5,cyc_100p_inc_scen,deaths
northeast,upper,endo_cancer,0,cyc_100p_inc_scen,deaths
northeast,upper,liver_cancer,4.1937569462956955e-5,cyc_100p_inc_scen,deaths
northeast,upper,CVD,8.220439476452304e-4,cyc_100p_inc_scen,deaths
northeast,upper,myeloma,0,cyc_100p_inc_scen,deaths
northeast,upper,Parkinson,0,cyc_100p_inc_scen,deaths
northeast,upper,head_neck_cancer,9.126606320620213e-5,cyc_100p_inc_scen,deaths
northeast,upper,inj,-3.347651494222121e-4,cyc_100p_inc_scen,deaths
greatermanchester,upper,all_cause,0.05205673154123448,cyc_100p_inc_scen,deaths
greatermanchester,upper,IHD,2.6288070076634686e-4,cyc_100p_inc_scen,deaths
greatermanchester,upper,total_cancer,0.0032333638972215565,cyc_100p_inc_scen,deaths
greatermanchester,upper,lung_cancer,4.262940975236269e-5,cyc_100p_inc_scen,deaths
greatermanchester,upper,COPD,4.722120730461413e-6,cyc_100p_inc_scen,deaths
greatermanchester,upper,stroke,0.0011822837275221603,cyc_100p_inc_scen,deaths
greatermanchester,upper,T2D,2.0408609707680457e-5,cyc_100p_inc_scen,deaths
greatermanchester,upper,LRI,4.198663721983425e-5,cyc_100p_inc_scen,deaths
greatermanchester,upper,breast_cancer,2.3794219701606462e-5,cyc_100p_inc_scen,deaths
greatermanchester,upper,colon_cancer,4.3409254341972665e-5,cyc_100p_inc_scen,deaths
greatermanchester,upper,endo_cancer,0,cyc_100p_inc_scen,deaths
greatermanchester,upper,liver_cancer,1.1258223741624988e-4,cyc_100p_inc_scen,deaths
greatermanchester,upper,CVD,0.002496935310832416,cyc_100p_inc_scen,deaths
greatermanchester,upper,myeloma,0,cyc_100p_inc_scen,deaths
greatermanchester,upper,Parkinson,0,cyc_100p_inc_scen,deaths
greatermanchester,upper,head_neck_cancer,2.4241274746858855e-4,cyc_100p_inc_scen,deaths
greatermanchester,upper,inj,-5.423453084289197e-4,cyc_100p_inc_scen,deaths
sheffield,upper,all_cause,0.08393449732729885,cyc_100p_inc_scen,deaths
sheffield,upper,IHD,3.915109267925025e-4,cyc_100p_inc_scen,deaths
sheffield,upper,total_cancer,0.005599880542516254,cyc_100p_inc_scen,deaths
sheffield,upper,lung_cancer,6.971341180086274e-5,cyc_100p_inc_scen,deaths
sheffield,upper,COPD,7.557103604213393e-6,cyc_100p_inc_scen,deaths
sheffield,upper,stroke,0.0015383983550356906,cyc_100p_inc_scen,deaths
sheffield,upper,T2D,3.235276362053132e-5,cyc_100p_inc_scen,deaths
sheffield,upper,LRI,6.0014122691799684e-5,cyc_100p_inc_scen,deaths
sheffield,upper,breast_cancer,4.0450444352569694e-5,cyc_100p_inc_scen,deaths
sheffield,upper,colon_cancer,7.384274419268326e-5,cyc_100p_inc_scen,deaths
sheffield,upper,endo_cancer,0,cyc_100p_inc_scen,deaths
sheffield,upper,liver_cancer,1.6670584555043735e-4,cyc_100p_inc_scen,deaths
sheffield,upper,CVD,0.003856700869679751,cyc_100p_inc_scen,deaths
sheffield,upper,myeloma,0,cyc_100p_inc_scen,deaths
sheffield,upper,Parkinson,0,cyc_100p_inc_scen,deaths
sheffield,upper,head_neck_cancer,3.6171149828588566e-4,cyc_100p_inc_scen,deaths
sheffield,upper,inj,-7.000922116984516e-4,cyc_100p_inc_scen,deaths
westmidlands,upper,all_cause,0.02602134594637121,cyc_100p_inc_scen,deaths
westmidlands,upper,IHD,1.0385752333231077e-4,cyc_100p_inc_scen,deaths
westmidlands,upper,total_cancer,0.0017477689230635998,cyc_100p_inc_scen,deaths
westmidlands,upper,lung_cancer,1.9795947865405363e-5,cyc_100p_inc_scen,deaths
westmidlands,upper,COPD,1.7936437558814865e-6,cyc_100p_inc_scen,deaths
westmidlands,upper,stroke,4.774099076709526e-4,cyc_100p_inc_scen,deaths
westmidlands,upper,T2D,1.544052219977203e-5,cyc_100p_inc_scen,deaths
westmidlands,upper,LRI,2.0819013965538376e-5,cyc_100p_inc_scen,deaths
westmidlands,upper,breast_cancer,1.3806665816906842e-5,cyc_100p_inc_scen,deaths
westmidlands,upper,colon_cancer,2.237053716001729e-5,cyc_100p_inc_scen,deaths
westmidlands,upper,endo_cancer,0,cyc_100p_inc_scen,deaths
westmidlands,upper,liver_cancer,5.578043019395869e-5,cyc_100p_inc_scen,deaths
westmidlands,upper,CVD,0.0011567974585269434,cyc_100p_inc_scen,deaths
westmidlands,upper,myeloma,0,cyc_100p_inc_scen,deaths
westmidlands,upper,Parkinson,0,cyc_100p_inc_scen,deaths
westmidlands,upper,head_neck_cancer,1.1614315972821509e-4,cyc_100p_inc_scen,deaths
westmidlands,upper,inj,-7.786824536633864e-4,cyc_100p_inc_scen,deaths
leeds,upper,all_cause,0.03754504912223492,cyc_100p_inc_scen,deaths
